generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,18.900000,49.000000,1.000000,0.054951,1.000000
500,15.040000,37.800000,0.798942,0.062066,0.926031
1000,40.000000,28.940000,0.652384,0.081103,0.793764
1500,29.680000,23.380000,0.508127,0.091682,0.711468
2000,31.000000,19.200000,0.375000,0.095815,0.634376
2500,35.500000,17.240000,0.290023,0.101255,0.600902
3000,30.219999,15.880000,0.226700,0.103714,0.568401
3500,45.400002,14.580000,0.153635,0.102505,0.541742
4000,33.259998,13.700000,0.108029,0.100488,0.528908
4500,39.080002,12.940000,0.058733,0.104866,0.510184
5000,30.920000,12.380000,0.032310,0.114860,0.496929
