generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.840000,5.160000,0.131783,0.259142,0.207447
500,32.520000,9.580000,0.016701,0.139123,0.390657
1000,32.080002,11.520000,0.010417,0.114838,0.450883
1500,29.620001,12.580000,0.003180,0.102063,0.505068
2000,33.820000,12.440000,0.000000,0.097042,0.505197
2500,32.759998,11.620000,0.000000,0.111164,0.469092
3000,35.480000,12.520000,0.000000,0.090368,0.504154
3500,33.480000,12.580000,0.000000,0.085458,0.517572
4000,35.680000,12.920000,0.000000,0.082370,0.527771
4500,36.000000,12.000000,0.000000,0.109865,0.478389
5000,34.000000,12.040000,0.000000,0.106755,0.486772
