generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,20.440001,29.900000,0.620736,0.072660,0.843219
500,35.959999,25.040000,0.515974,0.083186,0.760784
1000,31.020000,19.480000,0.363450,0.096202,0.654416
1500,29.920000,17.000000,0.251765,0.098575,0.604453
2000,33.419998,15.540000,0.205920,0.104704,0.569245
2500,25.500000,14.820000,0.148448,0.103021,0.570981
3000,38.439999,13.840000,0.121387,0.099121,0.536340
3500,45.900002,12.800000,0.096875,0.114828,0.501343
4000,38.880001,12.980000,0.067797,0.102087,0.509173
4500,21.459999,12.760000,0.040752,0.102592,0.509700
5000,30.600000,12.680000,0.025237,0.108971,0.511127
