generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,38.980000,9.720000,0.201646,0.160083,0.363430
500,35.119999,11.020000,0.090744,0.124563,0.418521
1000,44.619999,12.080000,0.066225,0.117378,0.463980
1500,25.680000,12.720000,0.018868,0.097216,0.515806
2000,33.099998,13.020000,0.012289,0.100284,0.521579
2500,25.580000,12.620000,0.009509,0.090520,0.519012
3000,34.520000,12.220000,0.006547,0.102611,0.497559
3500,25.139999,12.320000,0.006494,0.095858,0.481755
4000,40.840000,12.240000,0.006536,0.098030,0.501271
4500,36.759998,12.380000,0.003231,0.107743,0.505501
5000,34.500000,13.060000,0.003063,0.092089,0.533586
