generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.700001,24.360000,0.494253,0.086068,0.751091
500,35.840000,19.620000,0.356779,0.091968,0.657053
1000,34.400002,16.320000,0.235294,0.100736,0.586088
1500,36.980000,15.580000,0.172015,0.095370,0.578215
2000,41.040001,14.440000,0.127424,0.104467,0.546893
2500,40.540001,13.460000,0.089153,0.101266,0.527430
3000,29.260000,12.700000,0.059843,0.103024,0.496992
3500,42.939999,12.580000,0.038156,0.103776,0.503482
4000,30.100000,12.460000,0.012841,0.113136,0.506997
4500,32.360001,12.240000,0.006536,0.106635,0.494947
5000,39.320000,12.660000,0.003160,0.089360,0.512641
