generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,21.540001,44.060000,0.896051,0.054466,0.992647
500,24.080000,34.040000,0.715629,0.065935,0.892387
1000,36.759998,26.960000,0.577151,0.080937,0.780488
1500,24.200001,21.580000,0.465246,0.095178,0.675084
2000,29.540001,18.220000,0.349067,0.104408,0.609536
2500,31.760000,15.860000,0.252207,0.107733,0.555864
3000,29.920000,14.680000,0.141689,0.098803,0.552459
3500,39.599998,13.920000,0.091954,0.104560,0.543879
4000,37.000000,13.040000,0.064417,0.110311,0.510298
4500,25.500000,12.980000,0.040062,0.103741,0.528728
5000,24.360001,13.100000,0.030534,0.097022,0.526940
