generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,13.860000,49.000000,1.000000,0.054951,1.000000
500,23.900000,37.520000,0.788913,0.061693,0.927913
1000,21.719999,29.020000,0.642316,0.080210,0.803426
1500,27.000000,23.440000,0.525597,0.091981,0.701099
2000,42.639999,20.760000,0.448940,0.097537,0.651674
2500,41.840000,20.240000,0.426877,0.096631,0.643463
3000,44.200001,18.820000,0.352816,0.097438,0.632028
3500,27.280001,17.620000,0.286039,0.105830,0.616539
4000,36.139999,16.740000,0.255675,0.101244,0.596273
4500,44.599998,15.580000,0.182285,0.098986,0.574475
5000,44.900002,15.560000,0.182519,0.099584,0.574096
