generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,11.040000,23.700000,0.443882,0.085027,0.754770
500,30.080000,19.120000,0.330544,0.089566,0.653752
1000,33.259998,16.020000,0.239700,0.101447,0.582273
1500,22.480000,14.480000,0.176796,0.105784,0.538045
2000,38.820000,13.780000,0.092888,0.102476,0.528594
2500,34.919998,12.880000,0.055901,0.108803,0.499639
3000,39.919998,13.000000,0.033846,0.102662,0.518584
3500,40.959999,13.140000,0.021309,0.096260,0.527677
4000,28.120001,12.580000,0.006359,0.099182,0.510369
4500,37.560001,12.180000,0.000000,0.100637,0.492197
5000,43.000000,12.100000,0.000000,0.113168,0.484441
