generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.400002,14.800000,0.300000,0.118166,0.514850
500,30.760000,13.640000,0.167155,0.115381,0.500459
1000,40.439999,13.020000,0.092166,0.112494,0.504324
1500,40.480000,12.900000,0.049612,0.115730,0.521235
2000,29.040001,12.480000,0.025641,0.101607,0.502618
2500,40.119999,11.920000,0.020134,0.111391,0.486196
3000,32.060001,12.320000,0.012987,0.102107,0.499524
3500,41.660000,12.340000,0.012966,0.104520,0.497145
4000,33.599998,12.080000,0.009934,0.106051,0.483314
4500,39.480000,12.280000,0.009772,0.106199,0.503760
5000,23.459999,12.200000,0.006557,0.088800,0.503550
