generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.500000,9.980000,0.220441,0.154742,0.364933
500,33.720001,11.680000,0.095890,0.129427,0.446454
1000,35.040001,11.840000,0.060811,0.116687,0.464573
1500,39.880001,12.040000,0.029900,0.111573,0.477925
2000,41.000000,12.240000,0.013072,0.095809,0.495544
2500,21.400000,12.400000,0.000000,0.102357,0.496797
3000,20.480000,12.180000,0.000000,0.101495,0.490291
3500,36.320000,12.060000,0.000000,0.111272,0.484062
4000,33.919998,11.960000,0.000000,0.102307,0.493331
4500,25.639999,11.880000,0.000000,0.103840,0.479186
5000,27.240000,12.300000,0.000000,0.106052,0.494818
