generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,40.320000,38.500000,0.784416,0.057088,0.955128
500,32.320000,28.720000,0.628134,0.079237,0.803405
1000,37.220001,23.060000,0.518647,0.092904,0.695000
1500,24.400000,19.600000,0.385714,0.094949,0.645181
2000,27.580000,16.460000,0.247874,0.101194,0.580550
2500,29.820000,15.260000,0.154653,0.099320,0.573598
3000,27.799999,13.900000,0.080576,0.099213,0.544922
3500,28.260000,13.060000,0.049005,0.095163,0.514869
4000,34.599998,12.320000,0.042208,0.101678,0.485204
4500,27.920000,12.080000,0.036424,0.113572,0.482809
5000,37.860001,12.200000,0.016393,0.104055,0.495710
