generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,47.080002,44.340000,0.904826,0.054830,0.991030
500,22.299999,32.740000,0.714722,0.072609,0.858141
1000,25.340000,30.240000,0.673280,0.078194,0.818991
1500,26.020000,26.240000,0.574695,0.082342,0.762390
2000,23.120001,21.280000,0.445489,0.092782,0.675814
2500,32.680000,16.900000,0.319527,0.105281,0.577998
3000,27.980000,15.060000,0.215139,0.111496,0.546322
3500,30.879999,14.640000,0.142077,0.097783,0.546605
4000,29.680000,14.100000,0.113475,0.100563,0.531972
4500,45.680000,13.920000,0.100575,0.100919,0.530084
5000,40.820000,13.460000,0.086181,0.102238,0.521354
