generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.580000,34.420000,0.705404,0.062355,0.909111
500,15.620000,25.660000,0.548714,0.084032,0.759172
1000,31.920000,19.980000,0.386386,0.092503,0.655845
1500,40.080002,17.260000,0.278100,0.095669,0.599805
2000,29.500000,15.760000,0.210660,0.101181,0.575262
2500,45.840000,14.260000,0.157083,0.107112,0.544639
3000,37.740002,14.200000,0.098592,0.099895,0.554255
3500,36.880001,13.000000,0.073846,0.106516,0.509180
4000,43.900002,13.300000,0.051128,0.097290,0.526152
4500,45.759998,13.040000,0.033742,0.102190,0.519065
5000,47.020000,12.960000,0.027778,0.090417,0.523622
