generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.660000,19.780000,0.414560,0.099421,0.636647
500,44.619999,16.820000,0.302021,0.105510,0.577623
1000,42.779999,15.300000,0.227451,0.108404,0.551071
1500,32.279999,14.200000,0.166197,0.102118,0.530335
2000,41.400002,13.340000,0.080960,0.104707,0.525821
2500,37.580002,13.080000,0.048930,0.100929,0.518844
3000,35.720001,12.900000,0.031008,0.095547,0.517653
3500,40.560001,12.500000,0.019200,0.107316,0.503997
4000,39.840000,12.520000,0.012780,0.102401,0.509885
4500,42.919998,11.900000,0.003361,0.113604,0.476786
5000,41.360001,12.180000,0.000000,0.101317,0.490653
