generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,28.840000,23.920000,0.491639,0.085538,0.733413
500,33.200001,19.420000,0.391349,0.096614,0.637751
1000,31.080000,16.920000,0.276596,0.100851,0.597208
1500,36.220001,15.320000,0.172324,0.099635,0.566983
2000,39.660000,13.680000,0.122807,0.109257,0.517550
2500,38.799999,13.560000,0.067847,0.104705,0.525871
3000,33.080002,12.780000,0.050078,0.104502,0.508408
3500,33.779999,12.760000,0.028213,0.094872,0.516241
4000,38.360001,12.580000,0.006359,0.080473,0.515464
4500,30.100000,13.000000,0.000000,0.094243,0.525182
5000,37.299999,12.340000,0.000000,0.100989,0.507275
