generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.940001,5.000000,0.072000,0.248528,0.194332
500,44.660000,9.700000,0.016495,0.131812,0.383721
1000,40.740002,11.640000,0.013746,0.109496,0.461645
1500,40.060001,12.140000,0.009885,0.101923,0.494694
2000,35.599998,12.960000,0.006173,0.096883,0.528182
2500,32.939999,11.540000,0.003466,0.118764,0.471220
3000,35.720001,11.640000,0.003436,0.118837,0.480588
3500,32.759998,12.140000,0.003295,0.098867,0.493642
4000,24.540001,12.180000,0.003284,0.105965,0.493179
4500,32.000000,12.060000,0.003317,0.099298,0.478112
5000,34.700001,12.220000,0.003273,0.097869,0.498112
