generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,13.980000,49.000000,1.000000,0.054951,1.000000
500,40.500000,37.060000,0.784674,0.062934,0.919622
1000,29.100000,28.000000,0.604286,0.080158,0.797535
1500,20.540001,21.960000,0.457195,0.090369,0.692907
2000,33.000000,18.020000,0.344062,0.100759,0.613973
2500,32.040001,15.960000,0.235589,0.101954,0.583402
3000,40.480000,14.780000,0.156969,0.102205,0.558247
3500,34.320000,14.080000,0.107955,0.100484,0.541157
4000,40.439999,13.700000,0.070073,0.107344,0.533450
4500,32.779999,12.620000,0.047544,0.107315,0.499156
5000,37.900002,12.340000,0.022690,0.110018,0.504908
