generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,26.440001,23.880000,0.489112,0.085674,0.734309
500,38.360001,21.940000,0.433911,0.086498,0.696046
1000,44.480000,20.600000,0.405825,0.094711,0.668738
1500,38.119999,19.440000,0.368313,0.097513,0.653008
2000,37.000000,17.360000,0.322581,0.102093,0.601439
2500,38.520000,16.320000,0.242647,0.099009,0.592417
3000,39.680000,16.120000,0.243176,0.104048,0.588241
3500,40.520000,16.180000,0.237330,0.104578,0.591247
4000,40.439999,16.100000,0.236025,0.103670,0.588324
4500,40.360001,15.980000,0.222778,0.098229,0.587737
5000,30.240000,15.860000,0.224464,0.102167,0.580576
