generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,17.240000,33.420000,0.690604,0.064934,0.893835
500,30.680000,25.960000,0.542373,0.082037,0.770336
1000,28.600000,21.860000,0.451967,0.091082,0.692373
1500,35.959999,20.400000,0.419608,0.092498,0.656438
2000,32.680000,19.700000,0.400000,0.094398,0.638921
2500,36.840000,18.260000,0.328587,0.096401,0.624945
3000,35.279999,16.300000,0.242945,0.099161,0.575638
3500,39.279999,15.400000,0.197403,0.102102,0.561645
4000,37.160000,15.320000,0.182768,0.102289,0.566837
4500,37.400002,15.120000,0.174603,0.103473,0.559475
5000,36.080002,15.180000,0.171278,0.102089,0.564841
