generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,28.100000,34.020000,0.706643,0.064555,0.898007
500,18.580000,25.820000,0.546863,0.083980,0.762951
1000,34.959999,20.580000,0.452867,0.099848,0.647474
1500,34.740002,18.040000,0.350333,0.103139,0.608980
2000,29.780001,16.140000,0.232962,0.104658,0.581613
2500,32.340000,14.780000,0.154263,0.104194,0.560691
3000,43.320000,14.420000,0.116505,0.103483,0.559277
3500,42.259998,14.220000,0.092827,0.099790,0.555525
4000,33.900002,13.400000,0.077612,0.106798,0.530563
4500,42.299999,13.460000,0.068351,0.104059,0.532217
5000,41.759998,13.040000,0.058282,0.108944,0.511727
