generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,45.240002,34.600000,0.698266,0.060440,0.919166
500,28.219999,24.920000,0.520064,0.084976,0.751736
1000,29.200001,19.980000,0.406406,0.097408,0.645232
1500,30.000000,16.780000,0.309893,0.100878,0.576197
2000,37.060001,16.100000,0.208696,0.097919,0.585183
2500,41.439999,14.720000,0.160326,0.102004,0.553197
3000,35.119999,13.780000,0.104499,0.097419,0.531746
3500,40.060001,12.740000,0.053375,0.090804,0.506457
4000,28.600000,12.120000,0.039604,0.112027,0.486486
4500,36.959999,12.700000,0.025197,0.097198,0.503005
5000,45.480000,11.920000,0.010067,0.104006,0.486758
