generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,24.160000,4.180000,0.076555,0.288718,0.160612
500,38.700001,9.460000,0.025370,0.143917,0.382273
1000,33.900002,11.280000,0.003546,0.111712,0.462245
1500,28.180000,11.560000,0.000000,0.101522,0.471809
2000,39.419998,11.800000,0.000000,0.113604,0.476938
2500,28.940001,12.200000,0.000000,0.107400,0.501921
3000,40.619999,12.280000,0.000000,0.098979,0.499253
3500,24.360001,12.440000,0.000000,0.099468,0.507445
4000,26.280001,12.820000,0.000000,0.092361,0.525299
4500,39.279999,12.340000,0.000000,0.101525,0.507346
5000,28.799999,11.620000,0.000000,0.114345,0.472597
