generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,22.959999,23.920000,0.506689,0.086225,0.726749
500,19.879999,18.760000,0.362473,0.098309,0.627369
1000,38.560001,16.660000,0.242497,0.098159,0.597827
1500,35.799999,15.360000,0.148438,0.099432,0.577192
2000,36.340000,14.280000,0.092437,0.098274,0.560588
2500,44.360001,12.720000,0.056604,0.096688,0.495745
3000,35.680000,12.940000,0.046368,0.097474,0.519040
3500,32.560001,13.000000,0.024615,0.101143,0.517938
4000,45.099998,13.160000,0.024316,0.097577,0.529476
4500,39.279999,12.980000,0.015408,0.099152,0.519832
5000,34.799999,12.640000,0.012658,0.095271,0.508063
