generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.840000,23.580000,0.495335,0.091467,0.727517
500,38.759998,19.920000,0.377510,0.092831,0.658305
1000,41.400002,16.940000,0.299882,0.101597,0.583086
1500,34.840000,15.380000,0.231469,0.109880,0.554707
2000,41.360001,14.880000,0.190860,0.106614,0.547475
2500,32.599998,14.460000,0.149378,0.106532,0.541774
3000,46.279999,14.100000,0.113475,0.099070,0.534115
3500,47.820000,14.120000,0.113314,0.099630,0.536316
4000,49.279999,14.180000,0.112835,0.100592,0.537848
4500,49.360001,14.160000,0.112994,0.102883,0.537035
5000,48.840000,14.080000,0.110795,0.099588,0.533713
