generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.080002,14.540000,0.319120,0.123731,0.499279
500,35.060001,14.000000,0.180000,0.117709,0.513760
1000,35.779999,13.940000,0.117647,0.107166,0.533547
1500,36.759998,13.300000,0.081203,0.110615,0.512791
2000,32.279999,13.200000,0.051515,0.098220,0.526179
2500,32.000000,12.980000,0.033898,0.089373,0.527949
3000,40.060001,13.100000,0.030534,0.100564,0.530083
3500,29.860001,12.500000,0.022400,0.095059,0.501170
4000,39.880001,12.800000,0.009375,0.103782,0.521246
4500,37.580002,12.220000,0.003273,0.100931,0.499317
5000,38.380001,12.420000,0.000000,0.096060,0.512741
