generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,44.700001,29.380000,0.597686,0.072102,0.840563
500,38.560001,23.980000,0.487073,0.083661,0.739017
1000,32.040001,20.200000,0.346535,0.090821,0.677700
1500,32.639999,16.860000,0.268090,0.098419,0.598336
2000,46.139999,15.180000,0.200264,0.109282,0.557890
2500,37.439999,14.600000,0.147945,0.101645,0.551780
3000,26.219999,13.500000,0.106667,0.101796,0.517112
3500,23.540001,12.980000,0.070878,0.111338,0.510784
4000,44.180000,12.860000,0.046656,0.109270,0.511118
4500,32.200001,12.840000,0.037383,0.108235,0.506846
5000,38.419998,12.280000,0.026059,0.111666,0.496870
