generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,29.280001,24.600000,0.508943,0.083921,0.748885
500,39.419998,19.520000,0.409836,0.100828,0.631158
1000,25.719999,16.980000,0.308598,0.099594,0.584797
1500,26.299999,15.400000,0.207792,0.100955,0.568321
2000,29.299999,14.140000,0.155587,0.105549,0.531141
2500,30.200001,13.720000,0.110787,0.101825,0.527835
3000,34.680000,12.740000,0.069074,0.106343,0.499629
3500,41.900002,12.780000,0.031299,0.105090,0.505353
4000,27.799999,12.600000,0.015873,0.102662,0.506567
4500,34.099998,12.420000,0.009662,0.115510,0.508993
5000,46.840000,12.620000,0.003170,0.108461,0.512910
