generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.740002,39.840000,0.813253,0.056422,0.964763
500,15.040000,30.860000,0.661050,0.074360,0.843620
1000,25.600000,23.420000,0.488471,0.087294,0.724754
1500,25.500000,18.240000,0.344298,0.100429,0.618704
2000,40.299999,16.160000,0.198020,0.097693,0.597455
2500,37.480000,14.380000,0.144645,0.108185,0.538501
3000,36.299999,13.500000,0.091852,0.103156,0.524667
3500,34.320000,13.000000,0.052308,0.107405,0.514280
4000,28.260000,12.580000,0.028617,0.107604,0.500901
4500,37.200001,12.560000,0.012739,0.099785,0.504833
5000,36.439999,12.060000,0.006633,0.109663,0.483960
