generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,22.000000,14.500000,0.289655,0.118036,0.513213
500,27.959999,14.640000,0.213115,0.111695,0.534508
1000,27.620001,13.520000,0.127219,0.112726,0.518819
1500,28.420000,13.520000,0.079882,0.101448,0.525160
2000,42.040001,13.020000,0.052227,0.099666,0.510480
2500,29.580000,12.560000,0.041401,0.098485,0.496555
3000,27.860001,12.220000,0.036007,0.097679,0.497381
3500,25.740000,11.860000,0.023609,0.105425,0.472054
4000,33.060001,12.600000,0.015873,0.095316,0.507559
4500,28.860001,12.300000,0.006504,0.095241,0.505417
5000,25.120001,12.300000,0.006504,0.098768,0.504315
