generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.220001,49.000000,1.000000,0.054951,1.000000
500,16.160000,37.320000,0.799571,0.064103,0.914307
1000,19.600000,28.200000,0.632624,0.083974,0.784519
1500,33.560001,22.080000,0.476449,0.092794,0.683421
2000,38.160000,18.660000,0.332262,0.098546,0.636912
2500,47.560001,17.100000,0.292398,0.101105,0.592745
3000,47.540001,17.060000,0.276671,0.099523,0.600822
3500,39.740002,16.500000,0.240000,0.097611,0.596410
4000,46.320000,16.120000,0.218362,0.102286,0.582391
4500,41.259998,15.640000,0.184143,0.100965,0.575563
5000,35.799999,14.280000,0.123249,0.103670,0.545206
