generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,17.500000,40.280000,0.824230,0.056422,0.966392
500,19.240000,29.520000,0.662602,0.078977,0.806716
1000,33.380001,22.780000,0.482880,0.093761,0.708389
1500,39.580002,18.860000,0.362672,0.098957,0.625790
2000,32.240002,17.020000,0.244418,0.096920,0.608580
2500,41.619999,15.840000,0.156566,0.095946,0.599142
3000,30.139999,14.460000,0.096819,0.099738,0.561428
3500,27.280001,13.520000,0.044379,0.090691,0.545407
4000,32.880001,12.680000,0.025237,0.102958,0.507508
4500,28.600000,12.500000,0.016000,0.097091,0.496823
5000,30.959999,12.260000,0.013051,0.101451,0.494811
