generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.080002,14.780000,0.335589,0.129451,0.503977
500,31.219999,14.480000,0.223757,0.116548,0.525675
1000,34.540001,13.520000,0.136095,0.107529,0.525269
1500,41.880001,13.020000,0.079877,0.110554,0.512267
2000,36.720001,12.640000,0.066456,0.101412,0.493782
2500,44.380001,11.980000,0.036728,0.110698,0.478655
3000,30.400000,11.900000,0.036975,0.112200,0.480638
3500,33.599998,11.920000,0.030201,0.100019,0.489376
4000,39.099998,12.420000,0.016103,0.107133,0.503364
4500,31.540001,12.520000,0.012780,0.104228,0.516935
5000,31.820000,12.160000,0.003289,0.101132,0.487073
