generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,13.300000,49.000000,1.000000,0.054951,1.000000
500,30.120001,38.000000,0.814737,0.063562,0.921346
1000,32.860001,28.740000,0.641614,0.079986,0.798271
1500,22.660000,22.180000,0.497746,0.092557,0.679191
2000,36.180000,18.580000,0.353068,0.099975,0.620464
2500,38.360001,16.020000,0.257179,0.109867,0.571848
3000,21.360001,14.480000,0.168508,0.109348,0.543764
3500,25.740000,13.400000,0.107463,0.107782,0.517458
4000,37.820000,12.700000,0.069291,0.110271,0.494380
4500,30.100000,12.660000,0.034755,0.099280,0.501885
5000,34.660000,12.620000,0.019017,0.082016,0.516186
