generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,39.580002,10.520000,0.216730,0.162781,0.378735
500,32.040001,12.360000,0.110032,0.113496,0.474218
1000,33.259998,12.100000,0.049587,0.106396,0.477403
1500,27.900000,12.640000,0.028481,0.097051,0.506629
2000,25.680000,12.740000,0.021978,0.108726,0.512063
2500,31.160000,12.380000,0.016155,0.109047,0.505214
3000,31.920000,12.080000,0.016556,0.119673,0.486202
3500,43.540001,12.160000,0.009868,0.110337,0.479975
4000,30.340000,12.240000,0.006536,0.104598,0.505595
4500,28.360001,12.600000,0.003175,0.097681,0.517693
5000,36.119999,12.520000,0.003195,0.096206,0.510956
