generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,12.980000,49.000000,1.000000,0.054951,1.000000
500,13.640000,40.000000,0.836000,0.059156,0.950256
1000,21.360001,30.440000,0.670171,0.077864,0.825525
1500,21.799999,22.860000,0.493438,0.093066,0.699786
2000,37.139999,18.880000,0.362288,0.097665,0.630742
2500,33.200001,16.560000,0.231884,0.099282,0.587426
3000,38.880001,14.220000,0.174402,0.115081,0.525128
3500,38.540001,13.600000,0.117647,0.092633,0.527895
4000,40.400002,13.220000,0.075643,0.099421,0.519027
4500,22.520000,12.280000,0.055375,0.108888,0.491757
5000,33.180000,12.060000,0.033167,0.114206,0.476994
