generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.360001,49.000000,1.000000,0.054951,1.000000
500,22.620001,40.220000,0.834411,0.058162,0.956917
1000,21.580000,30.740000,0.671438,0.075590,0.832007
1500,44.320000,25.620000,0.574551,0.086387,0.744648
2000,30.000000,22.060000,0.484134,0.095279,0.680177
2500,24.120001,20.000000,0.410000,0.097307,0.643881
3000,37.119999,18.500000,0.358919,0.100349,0.615647
3500,36.759998,16.680000,0.282974,0.105723,0.580582
4000,42.599998,15.480000,0.235142,0.102651,0.559494
4500,44.639999,15.100000,0.227815,0.109161,0.546976
5000,39.200001,15.320000,0.201044,0.100129,0.553640
