generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,14.580000,49.000000,1.000000,0.054951,1.000000
500,28.379999,37.060000,0.803022,0.065761,0.905422
1000,27.000000,28.940000,0.644091,0.079812,0.799899
1500,38.400002,22.760000,0.486819,0.090337,0.699717
2000,28.540001,18.720000,0.358974,0.100729,0.629981
2500,29.120001,16.500000,0.276364,0.106570,0.580562
3000,40.799999,14.960000,0.195187,0.106768,0.554180
3500,35.040001,13.760000,0.125000,0.112343,0.534388
4000,42.320000,13.060000,0.070444,0.104830,0.518044
4500,32.200001,12.900000,0.046512,0.101838,0.503237
5000,37.080002,12.600000,0.041270,0.106658,0.504234
