generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.880001,20.120000,0.409543,0.094866,0.649804
500,36.759998,17.640000,0.321995,0.105060,0.602662
1000,29.480000,15.500000,0.211613,0.107413,0.566227
1500,40.540001,13.860000,0.118326,0.110503,0.532016
2000,31.100000,12.960000,0.061728,0.112010,0.513150
2500,34.119999,12.680000,0.044164,0.106355,0.503765
3000,44.540001,12.840000,0.031153,0.097489,0.507996
3500,32.080002,12.520000,0.015974,0.090640,0.510280
4000,45.980000,12.880000,0.012422,0.101507,0.523821
4500,22.820000,12.560000,0.009554,0.095611,0.516843
5000,29.440001,12.860000,0.009331,0.095718,0.514661
