generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,43.880001,14.860000,0.306864,0.118423,0.515193
500,32.340000,14.060000,0.176387,0.111908,0.523143
1000,37.200001,13.780000,0.113208,0.107645,0.536581
1500,37.540001,12.860000,0.071540,0.099201,0.512990
2000,37.840000,12.720000,0.050314,0.094010,0.509139
2500,33.240002,12.540000,0.028708,0.098279,0.502902
3000,39.320000,12.260000,0.016313,0.093040,0.493860
3500,32.840000,12.140000,0.009885,0.096481,0.483133
4000,36.560001,12.480000,0.009615,0.104431,0.501397
4500,33.459999,12.200000,0.006557,0.098287,0.503817
5000,36.320000,11.820000,0.000000,0.105259,0.487889
