generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,34.419998,10.220000,0.215264,0.146279,0.371711
500,43.139999,11.880000,0.090909,0.126547,0.459318
1000,28.040001,12.880000,0.049689,0.105963,0.512626
1500,37.279999,12.880000,0.043478,0.097288,0.513872
2000,37.400002,12.120000,0.016502,0.100864,0.492196
2500,27.780001,11.920000,0.010067,0.092078,0.478346
3000,31.719999,11.960000,0.006689,0.076554,0.494673
3500,40.619999,11.800000,0.003390,0.106478,0.474605
4000,28.440001,12.060000,0.000000,0.108673,0.490626
4500,44.139999,12.240000,0.000000,0.100780,0.499591
5000,35.299999,12.620000,0.000000,0.095021,0.506805
