generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,22.620001,38.040000,0.771819,0.056982,0.953168
500,30.160000,29.000000,0.624828,0.078242,0.813310
1000,25.760000,24.460000,0.515127,0.086003,0.738903
1500,34.279999,21.180000,0.441926,0.094875,0.675093
2000,38.500000,19.840000,0.397177,0.095869,0.650279
2500,37.099998,18.960000,0.318565,0.092946,0.651376
3000,38.200001,17.460000,0.281787,0.101219,0.616729
3500,44.560001,17.000000,0.275294,0.104666,0.603786
4000,43.439999,16.640000,0.235577,0.098994,0.605837
4500,43.340000,16.460000,0.208991,0.098684,0.608730
5000,44.419998,16.200000,0.204938,0.104486,0.597057
