generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.560001,14.740000,0.252374,0.112507,0.524834
500,30.620001,14.820000,0.161943,0.111261,0.558186
1000,43.080002,13.860000,0.118326,0.103120,0.527328
1500,37.919998,13.100000,0.082443,0.109829,0.516660
2000,44.980000,12.920000,0.068111,0.106280,0.500561
2500,44.240002,12.820000,0.068643,0.107378,0.495703
3000,47.320000,12.800000,0.065625,0.105881,0.495030
3500,44.720001,12.840000,0.065421,0.106801,0.497034
4000,46.459999,12.980000,0.064715,0.104768,0.503802
4500,47.560001,12.980000,0.064715,0.100887,0.502860
5000,47.660000,13.000000,0.058462,0.105182,0.502742
