generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.380001,14.440000,0.313019,0.122909,0.499073
500,32.299999,14.560000,0.170330,0.099006,0.553508
1000,38.160000,13.300000,0.108271,0.110463,0.502615
1500,27.540001,12.780000,0.068858,0.104124,0.495032
2000,35.119999,12.680000,0.031546,0.105085,0.509839
2500,31.200001,12.320000,0.022727,0.102643,0.504350
3000,27.900000,12.220000,0.009820,0.108111,0.486756
3500,37.320000,12.060000,0.000000,0.107917,0.496568
4000,31.820000,12.260000,0.000000,0.103301,0.501973
4500,32.240002,12.520000,0.000000,0.097553,0.508405
5000,36.599998,11.840000,0.000000,0.102166,0.473454
