generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,35.279999,44.400000,0.910811,0.055466,0.986835
500,19.740000,33.700000,0.719288,0.068202,0.879201
1000,24.580000,26.020000,0.564181,0.084344,0.760521
1500,31.760000,20.640000,0.405039,0.095807,0.672065
2000,35.439999,17.280000,0.303241,0.102260,0.601764
2500,37.500000,15.360000,0.208333,0.105802,0.558798
3000,37.480000,13.680000,0.131579,0.108511,0.523920
3500,36.959999,13.140000,0.076104,0.108740,0.520877
4000,37.959999,12.740000,0.053375,0.101842,0.512002
4500,32.759998,12.640000,0.028481,0.087838,0.511115
5000,32.279999,12.200000,0.026230,0.103048,0.485905
