generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.959999,14.680000,0.264305,0.117521,0.519336
500,38.040001,15.120000,0.171958,0.102497,0.565176
1000,43.360001,14.160000,0.115819,0.105547,0.541925
1500,38.160000,13.100000,0.067176,0.103129,0.520056
2000,41.439999,13.080000,0.045872,0.104260,0.525033
2500,46.200001,13.060000,0.024502,0.087697,0.532184
3000,44.200001,12.360000,0.012945,0.068414,0.508026
3500,25.900000,11.880000,0.013468,0.110053,0.475766
4000,37.720001,12.020000,0.006656,0.106305,0.482185
4500,29.260000,12.040000,0.006645,0.112616,0.490716
5000,42.360001,12.160000,0.003289,0.102007,0.494554
