generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,27.200001,44.180000,0.899955,0.054621,0.991840
500,19.440001,33.360000,0.699041,0.066554,0.886765
1000,35.320000,25.460000,0.549882,0.082836,0.751823
1500,32.599998,20.520000,0.417154,0.095794,0.665609
2000,25.820000,17.280000,0.307870,0.104687,0.599685
2500,41.360001,15.540000,0.218790,0.106875,0.563001
3000,38.240002,14.420000,0.147018,0.103685,0.541960
3500,41.320000,13.880000,0.092219,0.103588,0.534299
4000,26.299999,13.140000,0.060883,0.104767,0.520468
4500,26.660000,12.960000,0.049383,0.087659,0.515649
5000,18.320000,12.600000,0.041270,0.107900,0.499127
