generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,14.980000,29.900000,0.593980,0.068803,0.858845
500,25.200001,22.580000,0.467671,0.090312,0.706177
1000,31.680000,18.500000,0.345946,0.096578,0.621639
1500,28.440001,16.500000,0.227879,0.095918,0.590933
2000,42.840000,15.760000,0.180203,0.100921,0.582498
2500,36.939999,14.800000,0.151351,0.103007,0.553039
3000,44.040001,14.240000,0.134831,0.102168,0.533966
3500,38.639999,14.040000,0.125356,0.108582,0.531517
4000,43.540001,13.600000,0.120588,0.107821,0.511739
4500,44.220001,13.600000,0.114706,0.112173,0.517757
5000,44.400002,13.580000,0.108984,0.108823,0.520022
