generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,36.439999,18.520000,0.382289,0.103481,0.610135
500,38.919998,15.940000,0.265997,0.108401,0.562399
1000,36.040001,15.040000,0.172872,0.102499,0.555477
1500,38.360001,14.080000,0.110795,0.100486,0.552311
2000,21.379999,13.540000,0.073855,0.094997,0.532707
2500,35.880001,12.960000,0.055556,0.097625,0.522297
3000,31.660000,12.800000,0.025000,0.088534,0.520171
3500,31.459999,12.280000,0.019544,0.103199,0.488300
4000,25.200001,12.420000,0.019324,0.101500,0.498644
4500,27.480000,12.580000,0.015898,0.092239,0.508538
5000,36.439999,12.740000,0.009419,0.106562,0.515202
