generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,30.240000,25.180000,0.514694,0.082074,0.764392
500,32.799999,22.140000,0.426378,0.086837,0.710763
1000,39.000000,18.820000,0.320935,0.094040,0.646610
1500,39.720001,17.560000,0.293850,0.098231,0.611417
2000,31.400000,16.940000,0.273908,0.104640,0.592387
2500,26.000000,15.520000,0.213918,0.104626,0.562440
3000,37.919998,14.840000,0.175202,0.102436,0.555809
3500,40.840000,14.700000,0.171429,0.102951,0.554822
4000,45.619999,14.400000,0.161111,0.109349,0.540777
4500,46.040001,14.400000,0.161111,0.109077,0.541270
5000,46.040001,14.400000,0.161111,0.109077,0.541270
