generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.480000,4.500000,0.071111,0.256415,0.152599
500,37.799999,9.200000,0.030435,0.140546,0.360874
1000,37.160000,10.720000,0.014925,0.120023,0.420169
1500,23.000000,11.660000,0.010292,0.100267,0.466327
2000,36.439999,12.540000,0.009569,0.099508,0.517000
2500,37.900002,12.480000,0.006410,0.102396,0.509729
3000,33.040001,12.480000,0.003205,0.100282,0.515082
3500,25.200001,12.180000,0.003284,0.101771,0.487619
4000,43.759998,11.720000,0.000000,0.103651,0.485801
4500,42.900002,12.660000,0.000000,0.089704,0.514308
5000,35.779999,12.440000,0.000000,0.091303,0.499603
