generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,26.500000,39.500000,0.798987,0.055543,0.968379
500,17.940001,30.120000,0.667995,0.077409,0.816416
1000,25.299999,23.480000,0.497445,0.090179,0.717387
1500,29.379999,19.000000,0.347368,0.098350,0.638839
2000,26.400000,16.300000,0.265031,0.101796,0.573937
2500,24.480000,14.660000,0.182810,0.107189,0.535528
3000,29.940001,13.620000,0.117474,0.103842,0.516564
3500,34.919998,12.700000,0.085039,0.110633,0.500859
4000,36.040001,12.340000,0.048622,0.100526,0.493281
4500,33.560001,12.720000,0.037736,0.104455,0.508160
5000,29.340000,12.500000,0.028800,0.110396,0.501184
