generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.420000,24.120000,0.510779,0.087106,0.733559
500,26.440001,19.220000,0.401665,0.101877,0.631265
1000,20.180000,16.780000,0.269368,0.102832,0.596924
1500,46.580002,14.200000,0.180282,0.107667,0.534462
2000,40.400002,13.520000,0.118343,0.106258,0.514372
2500,38.200001,13.200000,0.084848,0.103702,0.515849
3000,33.279999,12.420000,0.057971,0.110099,0.494304
3500,28.840000,12.280000,0.029316,0.119260,0.497272
4000,33.279999,13.000000,0.015385,0.095809,0.523961
4500,38.520000,12.120000,0.006601,0.093753,0.492628
5000,28.900000,12.240000,0.000000,0.100131,0.502884
