generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,23.700001,13.940000,0.278336,0.122949,0.488050
500,31.120001,13.700000,0.221898,0.117884,0.509179
1000,34.419998,13.760000,0.154070,0.111643,0.519882
1500,40.320000,13.900000,0.120863,0.100174,0.532140
2000,36.240002,14.000000,0.111429,0.103560,0.537084
2500,38.880001,14.160000,0.107345,0.098550,0.550130
3000,39.240002,13.960000,0.094556,0.102054,0.541888
3500,40.419998,13.660000,0.093704,0.103226,0.528552
4000,39.740002,13.400000,0.092537,0.106299,0.517585
4500,28.280001,13.180000,0.069803,0.108058,0.513426
5000,38.099998,13.080000,0.064220,0.103490,0.519604
