generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,32.840000,9.660000,0.215321,0.168527,0.352045
500,26.480000,11.820000,0.104907,0.125851,0.448821
1000,35.619999,11.900000,0.077311,0.123786,0.459742
1500,34.779999,12.060000,0.043118,0.116255,0.471546
2000,38.700001,12.260000,0.022838,0.105514,0.498019
2500,34.459999,12.280000,0.016287,0.099780,0.503459
3000,27.700001,12.300000,0.009756,0.105123,0.501941
3500,43.939999,12.280000,0.009772,0.108074,0.496987
4000,26.959999,12.280000,0.006515,0.085819,0.491706
4500,35.340000,12.500000,0.003200,0.098804,0.496308
5000,28.639999,12.520000,0.003195,0.110813,0.512353
