generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,25.959999,14.000000,0.288571,0.133385,0.486197
500,38.000000,13.600000,0.164706,0.112438,0.502632
1000,41.680000,13.180000,0.109256,0.115044,0.502078
1500,34.040001,13.060000,0.073507,0.109081,0.517636
2000,39.139999,13.100000,0.039695,0.106429,0.519005
2500,31.180000,12.720000,0.028302,0.105983,0.509164
3000,40.139999,12.580000,0.006359,0.084013,0.519343
3500,36.680000,12.580000,0.003180,0.103987,0.497714
4000,20.260000,12.260000,0.003263,0.102808,0.499248
4500,35.020000,11.700000,0.003419,0.105038,0.479243
5000,30.920000,11.620000,0.003442,0.108151,0.467562
