generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,16.500000,34.460000,0.690656,0.059834,0.920595
500,21.799999,26.360000,0.558422,0.081560,0.778129
1000,33.639999,20.580000,0.417881,0.092984,0.662145
1500,35.560001,17.700000,0.302825,0.100262,0.615133
2000,27.280001,15.320000,0.221932,0.110331,0.548924
2500,40.700001,14.640000,0.139344,0.105070,0.551352
3000,29.320000,13.120000,0.091463,0.109207,0.497215
3500,28.580000,12.400000,0.048387,0.106975,0.489406
4000,38.299999,12.300000,0.029268,0.100227,0.498470
4500,33.279999,12.060000,0.019900,0.107873,0.482454
5000,37.040001,12.060000,0.009950,0.108265,0.483554
