generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,31.139999,39.120000,0.807771,0.058262,0.951681
500,21.660000,28.960000,0.639503,0.079525,0.803580
1000,23.680000,22.140000,0.482385,0.094140,0.687001
1500,30.620001,18.540000,0.353830,0.097635,0.623687
2000,20.120001,15.960000,0.213033,0.101655,0.580012
2500,28.860001,15.300000,0.141176,0.099079,0.579502
3000,41.720001,14.040000,0.085470,0.104803,0.552361
3500,26.160000,13.700000,0.043796,0.094461,0.552775
4000,42.200001,13.280000,0.021084,0.092191,0.536764
4500,30.080000,12.860000,0.006221,0.102294,0.524076
5000,26.379999,12.300000,0.003252,0.097911,0.494481
