generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,33.060001,24.340000,0.509449,0.085358,0.741261
500,24.559999,19.040000,0.363445,0.096567,0.639824
1000,37.959999,16.620000,0.243081,0.099995,0.593747
1500,40.860001,14.600000,0.183562,0.103691,0.531623
2000,37.599998,13.500000,0.115556,0.111468,0.517901
2500,39.259998,13.040000,0.061350,0.100573,0.511938
3000,37.200001,11.980000,0.053422,0.111737,0.476779
3500,24.000000,11.840000,0.040541,0.111623,0.472858
4000,36.959999,11.980000,0.010017,0.104006,0.473501
4500,35.580002,12.260000,0.009788,0.102374,0.494292
5000,32.680000,12.400000,0.006452,0.100023,0.504313
