generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,17.940001,29.040000,0.610193,0.076276,0.824737
500,18.160000,24.060000,0.520366,0.087243,0.732114
1000,35.520000,20.320000,0.415354,0.098265,0.655519
1500,37.240002,18.340000,0.355507,0.098656,0.611483
2000,42.639999,16.500000,0.288485,0.107868,0.573493
2500,36.459999,15.720000,0.272265,0.108464,0.543320
3000,43.320000,15.380000,0.260078,0.106408,0.538628
3500,38.720001,15.240000,0.220472,0.101569,0.548984
4000,34.360001,15.220000,0.191853,0.098925,0.561642
4500,42.580002,14.960000,0.179144,0.103546,0.554655
5000,42.759998,15.080000,0.175066,0.101956,0.558739
