generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,15.960000,19.740000,0.409321,0.100293,0.640051
500,40.279999,18.180000,0.330033,0.098689,0.622737
1000,44.619999,17.540000,0.275941,0.097805,0.615261
1500,43.439999,17.140000,0.261377,0.099183,0.608175
2000,46.540001,16.580000,0.236429,0.097216,0.597791
2500,46.700001,16.340000,0.227662,0.101463,0.594738
3000,43.340000,16.020000,0.224719,0.110197,0.588835
3500,46.540001,16.060000,0.211706,0.103807,0.593989
4000,40.240002,16.120000,0.205955,0.099630,0.594440
4500,39.840000,15.860000,0.181589,0.096560,0.588143
5000,39.919998,14.800000,0.156757,0.096257,0.551645
