generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.619999,5.020000,0.095618,0.249052,0.205922
500,25.020000,9.660000,0.037267,0.150659,0.385995
1000,29.940001,11.940000,0.016750,0.107458,0.480404
1500,40.759998,11.880000,0.006734,0.105485,0.481785
2000,37.360001,12.540000,0.006380,0.098725,0.514637
2500,35.680000,12.220000,0.003273,0.108139,0.493043
3000,36.740002,12.000000,0.003333,0.111854,0.487382
3500,24.559999,12.020000,0.003328,0.096648,0.479051
4000,28.240000,11.960000,0.003344,0.100277,0.491389
4500,27.459999,12.480000,0.003205,0.092311,0.509750
5000,35.459999,12.320000,0.000000,0.091828,0.516760
