generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,37.419998,10.160000,0.212598,0.162636,0.371195
500,35.480000,12.240000,0.101307,0.119376,0.473278
1000,22.040001,12.540000,0.073365,0.114718,0.495623
1500,35.459999,12.280000,0.048860,0.117016,0.491440
2000,38.279999,12.660000,0.025276,0.105690,0.508674
2500,23.900000,12.920000,0.015480,0.100003,0.519881
3000,23.940001,12.440000,0.009646,0.098328,0.504820
3500,35.340000,12.820000,0.003120,0.101467,0.514237
4000,42.880001,12.720000,0.003145,0.096403,0.515893
4500,36.560001,12.820000,0.003120,0.097414,0.518960
5000,34.040001,12.100000,0.000000,0.107555,0.497965
