generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,21.900000,33.880000,0.694215,0.063235,0.903634
500,20.900000,25.580000,0.569195,0.085291,0.746478
1000,11.620000,20.300000,0.427586,0.098928,0.647945
1500,32.759998,17.640000,0.303855,0.099472,0.608090
2000,34.119999,15.660000,0.196679,0.099257,0.573217
2500,30.660000,14.780000,0.124493,0.096486,0.557964
3000,37.860001,14.260000,0.086957,0.092024,0.560272
3500,26.219999,13.640000,0.043988,0.097728,0.535214
4000,42.900002,13.340000,0.038981,0.094306,0.543363
4500,44.060001,13.200000,0.027273,0.091112,0.538018
5000,44.000000,12.740000,0.021978,0.092123,0.514027
