generation,avg_utility,avg_degrees,reciprocity,spinglass_modularity,cluster_coeff
0,14.800000,29.820000,0.629108,0.074187,0.834095
500,28.500000,25.560000,0.530516,0.082095,0.768296
1000,29.600000,20.560000,0.429961,0.093532,0.663686
1500,24.719999,19.260000,0.355140,0.092429,0.647493
2000,27.420000,17.940000,0.327759,0.097767,0.618152
2500,39.380001,16.440000,0.255474,0.103290,0.589463
3000,40.419998,15.720000,0.249364,0.102461,0.560707
3500,38.279999,14.740000,0.192673,0.113290,0.541109
4000,44.580002,14.840000,0.177898,0.103339,0.543326
4500,44.660000,14.700000,0.179592,0.110311,0.535979
5000,44.580002,14.720000,0.165761,0.105098,0.543952
